X_mm,Y_mm,WF_mean_Âµm
4.95,0.0,195.25009999999997
5.1,0.0,202.96765
5.25,0.0,210.78060000000005
5.4,0.0,
,0.0,
-5.4,-0.15,
-5.25,-0.15,-239.344
-5.1,-0.15,-242.94820000000004
-4.95,-0.15,-232.62815
-4.8,-0.15,-222.53519999999997
-4.65,-0.15,-212.67024999999998
-4.5,-0.15,-203.03209999999999
-4.35,-0.15,-193.6206
-4.2,-0.15,-184.43125000000003
-4.05,-0.15,-175.46864999999997
-3.9,-0.15,-166.72379999999998
-3.75,-0.15,-158.20614999999998
-3.6,-0.15,-149.91415
-3.45,-0.15,-141.84975000000003
-3.3,-0.15,-134.0098
-3.15,-0.15,-126.39644999999999
-3.0,-0.15,-119.01234999999997
-2.85,-0.15,-111.85085
-2.7,-0.15,-104.91809999999998
-2.55,-0.15,-98.21245
-2.4,-0.15,-91.7301
-2.25,-0.15,-85.4743
-2.1,-0.15,-79.4433
-1.95,-0.15,-73.64184999999999
-1.8,-0.15,-67.93225000000001
-1.65,-0.15,-62.06869999999999
-1.5,-0.15,-56.04735000000001
-1.35,-0.15,-49.916500000000006
-1.2,-0.15,-43.7123
-1.05,-0.15,-37.40445
-0.9,-0.15,-31.01645
-0.75,-0.15,-24.574499999999997
-0.6,-0.15,-18.110049999999998
-0.45,-0.15,-11.64115
-0.3,-0.15,-5.3248
-0.15,-0.15,-0.13824999999999998
0.0,-0.15,3.9930499999999993
0.15,-0.15,8.221000000000002
0.3,-0.15,12.537000000000004
0.45,-0.15,16.946850000000005
0.6,-0.15,21.456000000000003
0.75,-0.15,26.057650000000002
0.9,-0.15,30.75574999999999
1.05,-0.15,35.5561
1.2,-0.15,40.4519
1.35,-0.15,45.446850000000005
1.5,-0.15,50.53994999999999
1.65,-0.15,55.732749999999974
1.8,-0.15,61.21925000000001
1.95,-0.15,66.6134
2.1,-0.15,72.35605000000001
2.25,-0.15,78.3356
2.4,-0.15,84.39615
2.55,-0.15,90.4901
2.7,-0.15,96.64054999999999
2.85,-0.15,102.86769999999999
3.0,-0.15,109.16524999999999
3.15,-0.15,115.52790000000002
3.3,-0.15,121.98164999999999
3.45,-0.15,128.5549
3.6,-0.15,135.29889999999997
3.75,-0.15,142.24679999999998
3.9,-0.15,149.32305
4.05,-0.15,156.51579999999998
4.2,-0.15,163.81250000000003
4.35,-0.15,171.2067
4.5,-0.15,178.69660000000005
4.65,-0.15,186.28359999999998
4.8,-0.15,193.9619
4.95,-0.15,201.7319
5.1,-0.15,209.6002
5.25,-0.15,217.56454999999997
5.4,-0.15,
,-0.15,
-5.4,-0.3,
-5.25,-0.3,
-5.1,-0.3,-235.86705
-4.95,-0.3,-225.71684999999997
-4.8,-0.3,-215.79555000000005
-4.65,-0.3,-206.09915
-4.5,-0.3,-196.63075
-4.35,-0.3,-187.38965000000002
-4.2,-0.3,-178.37269999999998
-4.05,-0.3,-169.58155
-3.9,-0.3,-161.004
-3.75,-0.3,-152.65505
-3.6,-0.3,-144.53215
-3.45,-0.3,-136.6365
-3.3,-0.3,-128.96635
-3.15,-0.3,-121.52025000000003
-3.0,-0.3,-114.30350000000001
-2.85,-0.3,-107.30895000000001
-2.7,-0.3,-100.54400000000001
-2.55,-0.3,-94.00155000000001
-2.4,-0.3,-87.67645
-2.25,-0.3,-81.56465
-2.1,-0.3,-75.6545
-1.95,-0.3,-69.92855
-1.8,-0.3,-64.1721
-1.65,-0.3,-58.246900000000004
-1.5,-0.3,-52.188300000000005
-1.35,-0.3,-46.05219999999999
-1.2,-0.3,-39.84565
-1.05,-0.3,-33.54335000000001
-0.9,-0.3,-27.164699999999993
-0.75,-0.3,-20.7309
-0.6,-0.3,-14.3072
-0.45,-0.3,-7.83625
-0.3,-0.3,-1.4762499999999998
-0.15,-0.3,3.86465
0.0,-0.3,8.08095
0.15,-0.3,12.472950000000006
0.3,-0.3,16.952
0.45,-0.3,21.520850000000003
0.6,-0.3,26.185249999999996
0.75,-0.3,30.942999999999994
0.9,-0.3,35.796900000000015
1.05,-0.3,40.75205
1.2,-0.3,45.80359999999999
1.35,-0.3,50.95115000000001
1.5,-0.3,56.19685
1.65,-0.3,61.542999999999985
1.8,-0.3,67.11030000000002
1.95,-0.3,72.93505
2.1,-0.3,78.90950000000001
2.25,-0.3,84.9709
2.4,-0.3,91.05494999999999
2.55,-0.3,97.1467
2.7,-0.3,103.28165000000001
2.85,-0.3,109.49565
3.0,-0.3,115.80499999999998
3.15,-0.3,122.16480000000001
3.3,-0.3,128.59485
3.45,-0.3,135.16610000000003
3.6,-0.3,141.90095000000002
3.75,-0.3,148.89755
3.9,-0.3,156.06240000000003
4.05,-0.3,163.36725
4.2,-0.3,170.79394999999997
4.35,-0.3,178.32985000000002
4.5,-0.3,185.9667
4.65,-0.3,193.70085
4.8,-0.3,201.53125
4.95,-0.3,209.45495
5.1,-0.3,217.4773
5.25,-0.3,225.59479999999994
5.4,-0.3,
,-0.3,
-5.4,-0.45,
-5.25,-0.45,
-5.1,-0.45,-228.87034999999997
-4.95,-0.45,-218.89204999999998
-4.8,-0.45,-209.1401
-4.65,-0.45,-199.61399999999998
-4.5,-0.45,-190.31685
-4.35,-0.45,-181.2463
-4.2,-0.45,-172.39965
-4.05,-0.45,-163.77634999999998
-3.9,-0.45,-155.36789999999996
-3.75,-0.45,-147.1885
-3.6,-0.45,-139.23505000000003
-3.45,-0.45,-131.50525
-3.3,-0.45,-124.00245
-3.15,-0.45,-116.72595000000001
-3.0,-0.45,-109.6738
-2.85,-0.45,-102.84199999999998
-2.7,-0.45,-96.23885
-2.55,-0.45,-89.84309999999999
-2.4,-0.45,-83.64744999999999
-2.25,-0.45,-77.64705000000001
-2.1,-0.45,-71.81725000000002
-1.95,-0.45,-66.1259
-1.8,-0.45,-60.344100000000005
-1.65,-0.45,-54.396100000000004
-1.5,-0.45,-48.32800000000001
-1.35,-0.45,-42.21355
-1.2,-0.45,-35.9927
-1.05,-0.45,-29.713750000000005
-0.9,-0.45,-23.3478
-0.75,-0.45,-16.952250000000003
-0.6,-0.45,-10.5394
-0.45,-0.45,-4.064150000000001
-0.3,-0.45,2.35255
-0.15,-0.45,7.919600000000001
0.0,-0.45,12.262900000000004
0.15,-0.45,16.821000000000005
0.3,-0.45,21.466050000000006
0.45,-0.45,26.198850000000004
0.6,-0.45,31.019999999999992
0.75,-0.45,35.9386
0.9,-0.45,40.9496
1.05,-0.45,46.05680000000002
1.2,-0.45,51.26475000000001
1.35,-0.45,56.56755
1.5,-0.45,61.96584999999999
1.65,-0.45,67.465
1.8,-0.45,73.12744999999998
1.95,-0.45,79.70435
2.1,-0.45,86.27470000000001
2.25,-0.45,92.68405
2.4,-0.45,98.96150000000002
2.55,-0.45,105.14620000000002
2.7,-0.45,111.32905000000001
2.85,-0.45,117.55325
3.0,-0.45,123.86985000000001
3.15,-0.45,130.24460000000002
3.3,-0.45,136.67855000000003
3.45,-0.45,143.23605
3.6,-0.45,149.97455
3.75,-0.45,156.9925
3.9,-0.45,164.20659999999998
4.05,-0.45,171.5917
4.2,-0.45,179.12369999999996
4.35,-0.45,186.78135000000003
4.5,-0.45,194.55474999999996
4.65,-0.45,202.4323
4.8,-0.45,210.41019999999995
4.95,-0.45,218.48485
5.1,-0.45,226.65555000000003
5.25,-0.45,234.9241
5.4,-0.45,
,-0.45,
-5.4,-0.6,
-5.25,-0.6,
-5.1,-0.6,-222.16065000000003
-4.95,-0.6,-212.34910000000005
-4.8,-0.6,-202.76579999999998
-4.65,-0.6,-193.4112
-4.5,-0.6,-184.28409999999997
-4.35,-0.6,-175.3838
-4.2,-0.6,-166.7054
-4.05,-0.6,-158.25055000000003
-3.9,-0.6,-150.0115
-3.75,-0.6,-142.00140000000002
-3.6,-0.6,-134.21525
-3.45,-0.6,-126.65214999999998
-3.3,-0.6,-119.31569999999999
-3.15,-0.6,-112.204
-3.0,-0.6,-105.31299999999999
-2.85,-0.6,-98.63845
-2.7,-0.6,-92.16425
-2.55,-0.6,-85.89075
-2.4,-0.6,-79.79525
-2.25,-0.6,-73.8599
-2.1,-0.6,-68.0475
-1.95,-0.6,-62.32480000000002
-1.8,-0.6,-56.51025
-1.65,-0.6,-50.563800000000015
-1.5,-0.6,-44.50485
-1.35,-0.6,-38.388850000000005
-1.2,-0.6,-32.16055
-1.05,-0.6,-25.89855
-0.9,-0.6,-19.564300000000003
-0.75,-0.6,-13.186549999999997
-0.6,-0.6,-6.760200000000002
-0.45,-0.6,-0.2691
-0.3,-0.6,6.2499
-0.15,-0.6,12.048650000000004
0.0,-0.6,16.543100000000003
0.15,-0.6,21.267149999999997
0.3,-0.6,26.077000000000005
0.45,-0.6,30.973750000000003
0.6,-0.6,35.957049999999995
0.75,-0.6,41.03760000000001
0.9,-0.6,46.209050000000026
1.05,-0.6,51.47324999999999
1.2,-0.6,56.834050000000026
1.35,-0.6,62.29309999999998
1.5,-0.6,67.84864999999999
1.65,-0.6,73.5028
1.8,-0.6,79.2862
1.95,-0.6,86.2519
2.1,-0.6,93.25224999999999
2.25,-0.6,100.05280000000002
2.4,-0.6,106.65074999999999
2.55,-0.6,113.04774999999998
2.7,-0.6,119.3667
2.85,-0.6,125.6629
3.0,-0.6,132.00990000000002
3.15,-0.6,138.4201
3.3,-0.6,144.88414999999998
3.45,-0.6,151.44314999999997
3.6,-0.6,158.16230000000002
3.75,-0.6,165.1659
3.9,-0.6,172.40254999999996
4.05,-0.6,179.83974999999998
4.2,-0.6,187.45104999999995
4.35,-0.6,195.20995000000005
4.5,-0.6,203.10135000000005
4.65,-0.6,211.10969999999998
4.8,-0.6,219.22690000000003
4.95,-0.6,227.44515
5.1,-0.6,235.76029999999997
5.25,-0.6,244.17940000000004
5.4,-0.6,
,-0.6,
-5.4,-0.75,
-5.25,-0.75,
-5.1,-0.75,-215.46274999999997
-4.95,-0.75,-205.82375000000002
-4.8,-0.75,-196.41070000000005
-4.65,-0.75,-187.22864999999996
-4.5,-0.75,-178.27079999999998
-4.35,-0.75,-169.53974999999997
-4.2,-0.75,-161.02869999999996
-4.05,-0.75,-152.7419
-3.9,-0.75,-144.6725
-3.75,-0.75,-136.83010000000002
-3.6,-0.75,-129.20964999999998
-3.45,-0.75,-121.81224999999999
-3.3,-0.75,-114.63735000000001
-3.15,-0.75,-107.68075000000002
-3.0,-0.75,-100.9377
-2.85,-0.75,-94.3995
-2.7,-0.75,-88.03505
-2.55,-0.75,-81.85754999999999
-2.4,-0.75,-75.83295000000001
-2.25,-0.75,-69.93634999999999
-2.1,-0.75,-64.1374
-1.95,-0.75,-58.410199999999996
-1.8,-0.75,-52.63615
-1.65,-0.75,-46.72665
-1.5,-0.75,-40.6743
-1.35,-0.75,-34.5515
-1.2,-0.75,-28.35215
-1.05,-0.75,-22.097949999999997
-0.9,-0.75,-15.77595
-0.75,-0.75,-9.3944
-0.6,-0.75,-2.9421999999999997
-0.45,-0.75,3.607549999999999
-0.3,-0.75,10.2441
-0.15,-0.75,16.2556
0.0,-0.75,20.919850000000004
0.15,-0.75,25.81265
0.3,-0.75,30.788050000000005
0.45,-0.75,35.85065000000001
0.6,-0.75,40.99930000000001
0.75,-0.75,46.23895
0.9,-0.75,51.571850000000005
1.05,-0.75,56.9969
1.2,-0.75,62.51484999999999
1.35,-0.75,68.12924999999998
1.5,-0.75,73.84159999999999
1.65,-0.75,79.65165000000002
1.8,-0.75,85.5725
1.95,-0.75,92.77135000000001
2.1,-0.75,100.05665000000002
2.25,-0.75,107.14439999999999
2.4,-0.75,114.0125
2.55,-0.75,120.6564
2.7,-0.75,127.18054999999997
2.85,-0.75,133.62955000000002
3.0,-0.75,140.0594
3.15,-0.75,146.53445000000005
3.3,-0.75,153.03855
3.45,-0.75,159.61650000000003
3.6,-0.75,166.33094999999997
3.75,-0.75,173.33054999999996
3.9,-0.75,180.575
4.05,-0.75,188.0442
4.2,-0.75,195.7101
4.35,-0.75,203.5446
4.5,-0.75,211.53235
4.65,-0.75,219.6537
4.8,-0.75,227.8964
4.95,-0.75,236.25039999999996
5.1,-0.75,244.70895000000002
5.25,-0.75,253.27725
5.4,-0.75,
,-0.75,
-5.4,-0.9,
-5.25,-0.9,
-5.1,-0.9,-208.94645
-4.95,-0.9,-199.4793
-4.8,-0.9,-190.23805000000002
-4.65,-0.9,-181.22599999999994
-4.5,-0.9,-172.43665
-4.35,-0.9,-163.87115
-4.2,-0.9,-155.52884999999998
-4.05,-0.9,-147.41265
-3.9,-0.9,-139.50975000000003
-3.75,-0.9,-131.82985000000002
-3.6,-0.9,-124.37235000000001
-3.45,-0.9,-117.13405
-3.3,-0.9,-110.10975
-3.15,-0.9,-103.29594999999999
-3.0,-0.9,-96.68140000000002
-2.85,-0.9,-90.2527
-2.7,-0.9,-83.98819999999998
-2.55,-0.9,-77.88015
-2.4,-0.9,-71.89580000000001
-2.25,-0.9,-66.01424999999999
-2.1,-0.9,-60.20360000000001
-1.95,-0.9,-54.4414
-1.8,-0.9,-48.72005
-1.65,-0.9,-42.8705
-1.5,-0.9,-36.8379
-1.35,-0.9,-30.71725
-1.2,-0.9,-24.532600000000006
-1.05,-0.9,-18.2966
-0.9,-0.9,-11.98515
-0.75,-0.9,-5.641250000000001
-0.6,-0.9,0.7654500000000001
-0.45,-0.9,7.2512
-0.3,-0.9,13.712399999999999
-0.15,-0.9,19.991499999999995
0.0,-0.9,25.388149999999992
0.15,-0.9,30.453399999999995
0.3,-0.9,35.598
0.45,-0.9,40.827099999999994
0.6,-0.9,46.14225000000002
0.75,-0.9,51.54499999999998
0.9,-0.9,57.0379
1.05,-0.9,62.62450000000001
1.2,-0.9,68.30279999999998
1.35,-0.9,74.0764
1.5,-0.9,79.94574999999998
1.65,-0.9,85.91040000000002
1.8,-0.9,92.01644999999999
1.95,-0.9,99.2259
2.1,-0.9,106.64675000000003
2.25,-0.9,113.94765
2.4,-0.9,121.04724999999999
2.55,-0.9,127.9365
2.7,-0.9,134.6821
2.85,-0.9,141.32475
3.0,-0.9,147.9072
3.15,-0.9,154.4914
3.3,-0.9,161.05285
3.45,-0.9,167.67800000000003
3.6,-0.9,174.44115000000002
3.75,-0.9,181.4649
3.9,-0.9,188.72095000000002
4.05,-0.9,196.20985000000002
4.2,-0.9,203.91304999999997
4.35,-0.9,211.80460000000002
4.5,-0.9,219.86669999999998
4.65,-0.9,228.08229999999998
4.8,-0.9,236.43585000000002
4.95,-0.9,244.91310000000004
5.1,-0.9,253.50609999999998
5.25,-0.9,262.21574999999996
5.4,-0.9,
,-0.9,
-5.4,-1.05,
-5.25,-1.05,
-5.1,-1.05,-202.52325000000002
-4.95,-1.05,-193.22735
-4.8,-1.05,-184.15645
-4.65,-1.05,-175.3111
-4.5,-1.05,-166.68935
-4.35,-1.05,-158.29255
-4.2,-1.05,-150.11894999999998
-4.05,-1.05,-142.1693
-3.9,-1.05,-134.4286
-3.75,-1.05,-126.90735
-3.6,-1.05,-119.606
-3.45,-1.05,-112.51625000000001
-3.3,-1.05,-105.63154999999999
-3.15,-1.05,-98.94395
-3.0,-1.05,-92.43854999999999
-2.85,-1.05,-86.1011
-2.7,-1.05,-79.91119999999998
-2.55,-1.05,-73.8513
-2.4,-1.05,-67.89285000000002
-2.25,-1.05,-62.0188
-2.1,-1.05,-56.2054
-1.95,-1.05,-50.45050000000001
-1.8,-1.05,-44.75345
-1.65,-1.05,-38.94545000000001
-1.5,-1.05,-32.96694999999999
-1.35,-1.05,-26.87205
-1.2,-1.05,-20.70175
-1.05,-1.05,-14.5012
-0.9,-1.05,-8.23565
-0.75,-1.05,-1.91385
-0.6,-1.05,4.4649
-0.45,-1.05,10.894749999999998
-0.3,-1.05,17.32975
-0.15,-1.05,23.770699999999998
0.0,-1.05,29.849399999999996
0.15,-1.05,35.22295
0.3,-1.05,40.601300000000016
0.45,-1.05,46.03044999999998
0.6,-1.05,51.52729999999998
0.75,-1.05,57.103450000000024
0.9,-1.05,62.764449999999975
1.05,-1.05,68.51475
1.2,-1.05,74.35634999999999
1.35,-1.05,80.29235000000003
1.5,-1.05,86.32050000000002
1.65,-1.05,92.43764999999998
1.8,-1.05,98.92139999999998
1.95,-1.05,105.87955
2.1,-1.05,113.10335
2.25,-1.05,120.38045
2.4,-1.05,127.59035000000002
2.55,-1.05,134.66375
2.7,-1.05,141.60460000000003
2.85,-1.05,148.44210000000004
3.0,-1.05,155.20409999999998
3.15,-1.05,161.91904999999997
3.3,-1.05,168.57315
3.45,-1.05,175.2791
3.6,-1.05,182.1333
3.75,-1.05,189.20604999999995
3.9,-1.05,196.49645
4.05,-1.05,204.0103
4.2,-1.05,211.74500000000003
4.35,-1.05,219.68084999999996
4.5,-1.05,227.80285000000003
4.65,-1.05,236.09880000000004
4.8,-1.05,244.54675000000003
4.95,-1.05,253.1328
5.1,-1.05,261.8482
5.25,-1.05,270.68665
5.4,-1.05,
,-1.05,
-5.4,-1.2,
-5.25,-1.2,
-5.1,-1.2,-196.21235000000001
-4.95,-1.2,-187.08565000000004
-4.8,-1.2,-178.1826
-4.65,-1.2,-169.50580000000005
-4.5,-1.2,-161.05180000000001
-4.35,-1.2,-152.82195000000002
-4.2,-1.2,-144.81229999999996
-4.05,-1.2,-137.0233
-3.9,-1.2,-129.44195
-3.75,-1.2,-122.07444999999998
-3.6,-1.2,-114.91925
-3.45,-1.2,-107.96605
-3.3,-1.2,-101.20570000000001
-3.15,-1.2,-94.62604999999999
-3.0,-1.2,-88.21045000000001
-2.85,-1.2,-81.94380000000001
-2.7,-1.2,-75.8077
-2.55,-1.2,-69.77985
-2.4,-1.2,-63.83885
-2.25,-1.2,-57.97219999999999
-2.1,-1.2,-52.164049999999996
-1.95,-1.2,-46.41994999999999
-1.8,-1.2,-40.7401
-1.65,-1.2,-34.963449999999995
-1.5,-1.2,-29.063499999999994
-1.35,-1.2,-23.011400000000002
-1.2,-1.2,-16.8784
-1.05,-1.2,-10.7142
-0.9,-1.2,-4.485600000000002
-0.75,-1.2,1.8167000000000004
-0.6,-1.2,8.1675
-0.45,-1.2,14.5445
-0.3,-1.2,20.976200000000002
-0.15,-1.2,27.423600000000004
0.0,-1.2,33.8907
0.15,-1.2,39.9213
0.3,-1.2,45.75295000000001
0.45,-1.2,51.5047
0.6,-1.2,57.25435000000001
0.75,-1.2,63.04365
0.9,-1.2,68.89530000000002
1.05,-1.2,74.82359999999998
1.2,-1.2,80.83494999999998
1.35,-1.2,86.93434999999997
1.5,-1.2,92.47840000000001
1.65,-1.2,97.99555000000001
1.8,-1.2,104.28509999999999
1.95,-1.2,110.97389999999999
2.1,-1.2,117.95485000000001
2.25,-1.2,125.05125000000001
2.4,-1.2,132.23065
2.55,-1.2,139.40410000000003
2.7,-1.2,146.49229999999997
2.85,-1.2,153.49155
3.0,-1.2,160.42115
3.15,-1.2,167.3034
3.3,-1.2,174.1189
3.45,-1.2,181.00664999999998
3.6,-1.2,188.05260000000004
3.75,-1.2,195.23675
3.9,-1.2,202.60205
4.05,-1.2,210.167
4.2,-1.2,217.9424
4.35,-1.2,225.92145
4.5,-1.2,234.09485
4.65,-1.2,242.45520000000002
4.8,-1.2,250.9831
4.95,-1.2,259.66225
5.1,-1.2,268.48649999999986
5.25,-1.2,277.44620000000003
5.4,-1.2,
,-1.2,
-5.4,-1.35,
-5.25,-1.35,
-5.1,-1.35,-190.12185
-4.95,-1.35,-181.16510000000002
-4.8,-1.35,-172.43
-4.65,-1.35,-163.92149999999998
-4.5,-1.35,-155.6338
-4.35,-1.35,-147.56615000000002
-4.2,-1.35,-139.7184
-4.05,-1.35,-132.0852
-3.9,-1.35,-124.65565
-3.75,-1.35,-117.43299999999999
-3.6,-1.35,-110.41125
-3.45,-1.35,-103.57929999999999
-3.3,-1.35,-96.92710000000001
-3.15,-1.35,-90.4371
-3.0,-1.35,-84.09455
-2.85,-1.35,-77.88285
-2.7,-1.35,-71.78204999999997
-2.55,-1.35,-65.77395
-2.4,-1.35,-59.84169999999999
-2.25,-1.35,-53.9722
-2.1,-1.35,-48.15825
-1.95,-1.35,-42.3912
-1.8,-1.35,-36.66445
-1.65,-1.35,-30.91795000000001
-1.5,-1.35,-25.12325
-1.35,-1.35,-19.13165
-1.2,-1.35,-13.055050000000003
-1.05,-1.35,-6.9049
-0.9,-1.35,-0.7072499999999999
-0.75,-1.35,5.5645
-0.6,-1.35,11.8922
-0.45,-1.35,18.234500000000004
-0.3,-1.35,24.64715
-0.15,-1.35,31.070400000000006
0.0,-1.35,37.5768
0.15,-1.35,43.8893
0.3,-1.35,49.91315
0.45,-1.35,55.910799999999995
0.6,-1.35,61.909349999999996
0.75,-1.35,67.9297
0.9,-1.35,73.99255000000001
1.05,-1.35,80.11385
1.2,-1.35,86.2933
1.35,-1.35,92.08365
1.5,-1.35,97.25454999999998
1.65,-1.35,102.56519999999998
1.8,-1.35,108.39609999999998
1.95,-1.35,114.71940000000002
2.1,-1.35,121.44345000000001
2.25,-1.35,128.4054
2.4,-1.35,135.44334999999998
2.55,-1.35,142.57795000000004
2.7,-1.35,149.7223
2.85,-1.35,156.85455000000002
3.0,-1.35,163.92960000000002
3.15,-1.35,170.98174999999998
3.3,-1.35,177.9999
3.45,-1.35,185.14100000000002
3.6,-1.35,192.42020000000002
3.75,-1.35,199.77035000000004
3.9,-1.35,207.2591
4.05,-1.35,214.9098
4.2,-1.35,222.74745
4.35,-1.35,230.78095000000002
4.5,-1.35,239.00775
4.65,-1.35,247.42559999999997
4.8,-1.35,256.0221
4.95,-1.35,264.78425
5.1,-1.35,273.70259999999996
5.25,-1.35,282.7678
5.4,-1.35,
,-1.35,
-5.4,-1.5,
-5.25,-1.5,
-5.1,-1.5,-184.08865
-4.95,-1.5,-175.30159999999998
-4.8,-1.5,-166.73454999999998
-4.65,-1.5,-158.39034999999998
-4.5,-1.5,-150.26444999999998
-4.35,-1.5,-142.35680000000002
-4.2,-1.5,-134.66514999999998
-4.05,-1.5,-127.18015000000003
-3.9,-1.5,-119.89169999999997
-3.75,-1.5,-112.79990000000001
-3.6,-1.5,-105.89834999999998
-3.45,-1.5,-99.1731
-3.3,-1.5,-92.61030000000001
-3.15,-1.5,-86.19465
-3.0,-1.5,-79.90925000000001
-2.85,-1.5,-73.73769999999999
-2.7,-1.5,-67.65965000000001
-2.55,-1.5,-61.66085
-2.4,-1.5,-55.73045
-2.25,-1.5,-49.856399999999994
-2.1,-1.5,-44.035100000000014
-1.95,-1.5,-38.262600000000006
-1.8,-1.5,-32.5375
-1.65,-1.5,-26.85505
-1.5,-1.5,-21.1014
-1.35,-1.5,-15.193400000000002
-1.2,-1.5,-9.17755
-1.05,-1.5,-3.0665
-0.9,-1.5,3.1017999999999994
-0.75,-1.5,9.34465
-0.6,-1.5,15.634949999999998
-0.45,-1.5,21.96095
-0.3,-1.5,28.348750000000003
-0.15,-1.5,34.78465
0.0,-1.5,41.2855
0.15,-1.5,47.664699999999996
0.3,-1.5,53.75105
0.45,-1.5,59.82854999999999
0.6,-1.5,65.8362
0.75,-1.5,71.88345
0.9,-1.5,77.994
1.05,-1.5,84.1368
1.2,-1.5,90.32635
1.35,-1.5,96.14725000000001
1.5,-1.5,101.6844
1.65,-1.5,107.1445
1.8,-1.5,112.81855
1.95,-1.5,118.8278
2.1,-1.5,125.2091
2.25,-1.5,131.96725
2.4,-1.5,138.8988
2.55,-1.5,145.98424999999997
2.7,-1.5,153.1017
2.85,-1.5,160.2871
3.0,-1.5,167.45324999999997
3.15,-1.5,174.64475
3.3,-1.5,181.86535
3.45,-1.5,189.18325
3.6,-1.5,196.61185000000006
3.75,-1.5,204.12545
3.9,-1.5,211.75560000000002
4.05,-1.5,219.51995000000002
4.2,-1.5,227.44609999999997
4.35,-1.5,235.5513
4.5,-1.5,243.84139999999996
4.65,-1.5,252.31795000000002
4.8,-1.5,260.97889999999995
4.95,-1.5,269.81350000000003
5.1,-1.5,278.81545
5.25,-1.5,287.97595000000007
5.4,-1.5,
,-1.5,
-5.4,-1.65,
-5.25,-1.65,
-5.1,-1.65,-178.26704999999998
-4.95,-1.65,-169.64675
-4.8,-1.65,-161.24460000000005
-4.65,-1.65,-153.06175000000002
-4.5,-1.65,-145.09255
-4.35,-1.65,-137.33895
-4.2,-1.65,-129.7957
-4.05,-1.65,-122.45060000000001
-3.9,-1.65,-115.29180000000001
-3.75,-1.65,-108.3184
-3.6,-1.65,-101.5216
-3.45,-1.65,-94.88545000000002
-3.3,-1.65,-88.39829999999999
-3.15,-1.65,-82.0423
-3.0,-1.65,-75.79705
-2.85,-1.65,-69.65115
-2.7,-1.65,-63.58635
-2.55,-1.65,-57.59255
-2.4,-1.65,-51.657799999999995
-2.25,-1.65,-45.776599999999995
-2.1,-1.65,-39.9456
-1.95,-1.65,-34.15815
-1.8,-1.65,-28.41105
-1.65,-1.65,-22.706
-1.5,-1.65,-16.984250000000003
-1.35,-1.65,-11.1915
-1.2,-1.65,-5.26225
-1.05,-1.65,0.8086
-0.9,-1.65,6.949049999999998
-0.75,-1.65,13.144900000000002
-0.6,-1.65,19.410149999999998
-0.45,-1.65,25.722749999999998
-0.3,-1.65,32.10915
-0.15,-1.65,38.532799999999995
0.0,-1.65,44.9859
0.15,-1.65,51.37984999999999
0.3,-1.65,57.599450000000004
0.45,-1.65,63.74480000000001
0.6,-1.65,69.75595
0.75,-1.65,75.76045
0.9,-1.65,81.86610000000002
1.05,-1.65,87.97515
1.2,-1.65,94.12114999999999
1.35,-1.65,100.12245
1.5,-1.65,105.91360000000002
1.65,-1.65,111.56274999999998
1.8,-1.65,117.26084999999998
1.95,-1.65,123.13584999999998
2.1,-1.65,129.24820000000003
2.25,-1.65,135.7344
2.4,-1.65,142.5357
2.55,-1.65,149.56574999999998
2.7,-1.65,156.7137
2.85,-1.65,163.86220000000006
3.0,-1.65,171.05214999999998
3.15,-1.65,178.3341
3.3,-1.65,185.6668
3.45,-1.65,193.0918
3.6,-1.65,200.6462
3.75,-1.65,208.3044
3.9,-1.65,216.07510000000002
4.05,-1.65,223.96755
4.2,-1.65,232.00195
